Order ID,Order Date,Customer ID,Customer Name,Address Line 1,City,Country,Postcode,Loyalty Card,Product ID,Coffee Type,Roast Type,Quantity,Size,Unit Price,Price per 100g,Profit,Sales
EYH-88288-452,14-04-2021,03010-30348-UA,Davida Caro,476 Hoepker Place,Baltimore,United States,21290,Yes,L-L-2.5,Liberica,Light,5,2.5,36.455,1.4582,4.73915,182.275
NYQ-24237-772,16-08-2019,13441-34686-SW,Johna Bluck,8387 Del Sol Drive,Jacksonville,United States,32230,No,L-D-0.5,Liberica,Dark,4,0.5,7.77,1.554,1.0101,31.08
WKB-21680-566,17-12-2021,96612-41722-VJ,Myrle Dearden,06 Scoville Alley,Bayside,Ireland,D13,No,A-M-0.5,Arabica,Medium,3,0.5,6.75,1.35,0.6075,20.25
SEC-91807-425,31-01-2021,94091-86957-HX,Jimmy Dymoke,8424 Milwaukee Court,Beaumont,Ireland,D17,No,A-M-1,Arabica,Medium,2,1,11.25,1.125,1.0125,22.5
THE-61147-027,31-12-2019,94091-86957-HX,Jimmy Dymoke,8424 Milwaukee Court,Beaumont,Ireland,D17,No,L-D-1,Liberica,Dark,2,1,12.95,1.295,1.6835,25.9
LXK-00634-611,20-02-2022,94091-86957-HX,Jimmy Dymoke,8424 Milwaukee Court,Beaumont,Ireland,D17,No,R-L-1,Robust,Light,3,1,11.95,1.195,0.717,35.85
TCX-76953-071,25-08-2021,94091-86957-HX,Jimmy Dymoke,8424 Milwaukee Court,Beaumont,Ireland,D17,No,E-D-0.2,Excelsa,Dark,5,0.2,3.645,1.8225,0.40095,18.225
DCI-96254-548,14-06-2022,94091-86957-HX,Jimmy Dymoke,8424 Milwaukee Court,Beaumont,Ireland,D17,No,A-D-0.2,Arabica,Dark,6,0.2,2.985,1.4925,0.26865,17.91
PTY-86420-119,12-04-2021,25504-41681-WA,Orland Tadman,94 John Wall Terrace,Miami,United States,33196,Yes,A-D-0.5,Arabica,Dark,4,0.5,5.97,1.194,0.5373,23.88
QHL-27188-431,28-09-2019,75443-07820-DZ,Barrett Gudde,1 Buhler Trail,San Francisco,United States,94121,No,L-L-0.5,Liberica,Light,2,0.5,9.51,1.902,1.2363,19.02
MIS-54381-047,15-06-2022,39276-95489-XV,Nathan Sictornes,26 Little Fleur Trail,Sandyford,Ireland,D04,Yes,A-D-0.5,Arabica,Dark,5,0.5,5.97,1.194,0.5373,29.85
TBB-29780-459,15-07-2019,61437-83623-PZ,Vivyan Dunning,9681 Dapin Center,Punta Gorda,United States,33982,Yes,A-L-0.5,Arabica,Light,1,0.5,7.77,1.554,0.6993,7.77
QLC-52637-305,10-02-2019,34317-87258-HQ,Doralin Baison,9 Dayton Park,Ballivor,Ireland,D17,Yes,L-D-2.5,Liberica,Dark,4,2.5,29.785,1.1914,3.87205,119.14
CWT-27056-328,04-06-2022,18570-80998-ZS,Josefina Ferens,51 Bluejay Point,New York City,United States,10125,Yes,E-D-0.2,Excelsa,Dark,6,0.2,3.645,1.8225,0.40095,21.87
ASS-05878-128,10-10-2020,66580-33745-OQ,Shelley Gehring,663 Westend Hill,Spartanburg,United States,29305,No,E-L-0.5,Excelsa,Light,2,0.5,8.91,1.782,0.9801,17.82
EGK-03027-418,06-06-2021,19820-29285-FD,Barrie Fallowes,1768 Hoepker Place,Bakersfield,United States,93305,No,E-M-0.2,Excelsa,Medium,3,0.2,4.125,2.0625,0.45375,12.375
KCY-61732-849,16-03-2019,11349-55147-SN,Nicolas Aiton,4 Colorado Center,Dungarvan,Ireland,T56,No,L-D-1,Liberica,Dark,2,1,12.95,1.295,1.6835,25.9
BLI-21697-702,05-12-2019,21141-12455-VB,Shelli De Banke,290 Ridgeview Way,Saint Louis,United States,63169,Yes,A-M-0.5,Arabica,Medium,2,0.5,6.75,1.35,0.6075,13.5
KFJ-46568-890,20-01-2019,71003-85639-HB,Lyell Murch,18 Darwin Park,Fort Wayne,United States,46896,Yes,E-L-0.5,Excelsa,Light,2,0.5,8.91,1.782,0.9801,17.82
SOK-43535-680,04-04-2022,58443-95866-YO,Stearne Count,31 Holy Cross Lane,Young America,United States,55564,No,E-M-0.5,Excelsa,Medium,3,0.5,8.25,1.65,0.9075,24.75
XUE-87260-201,08-02-2022,89646-21249-OH,Selia Ragles,214 Dwight Hill,Fort Smith,United States,72905,No,R-M-0.2,Robust,Medium,6,0.2,2.985,1.4925,0.1791,17.91
CZF-40873-691,30-06-2019,64988-20636-XQ,Silas Deehan,77 Sycamore Pass,Charlton,United Kingdom,OX12,No,E-M-0.5,Excelsa,Medium,2,0.5,8.25,1.65,0.9075,16.5
AIA-98989-755,09-05-2020,34704-83143-KS,Sacha Bruun,44 Northview Lane,Stockton,United States,95210,No,R-M-0.2,Robust,Medium,1,0.2,2.985,1.4925,0.1791,2.985
ITZ-21793-986,11-06-2021,67388-17544-XX,Alon Pllu,043 American Circle,Navan,Ireland,D11,Yes,E-D-0.2,Excelsa,Dark,4,0.2,3.645,1.8225,0.40095,14.58
YOK-93322-608,04-11-2021,69411-48470-ID,Gilberto Cornier,39353 Northview Avenue,Tampa,United States,33686,No,E-L-1,Excelsa,Light,6,1,14.85,1.485,1.6335,89.1
CQW-37388-302,03-07-2019,97741-98924-KT,Willabella Harvison,0 Sachs Way,Philadelphia,United States,19104,No,A-D-2.5,Arabica,Dark,3,2.5,22.885,0.9154,2.05965,68.655
SPA-79365-334,01-06-2021,79857-78167-KO,Darice Heaford,43 Grasskamp Junction,San Angelo,United States,76905,No,L-D-1,Liberica,Dark,3,1,12.95,1.295,1.6835,38.85
VPX-08817-517,15-11-2020,46963-10322-ZA,Granger Fantham,46555 Graceland Court,Los Angeles,United States,90035,Yes,L-L-1,Liberica,Light,5,1,15.85,1.585,2.0605,79.25
PBP-87115-410,19-01-2021,93812-74772-MV,Reynolds Crookshanks,52495 Pawling Place,Lansing,United States,48912,Yes,E-D-0.5,Excelsa,Dark,5,0.5,7.29,1.458,0.8019,36.45
SFB-93752-440,10-10-2021,48203-23480-UB,Niels Leake,1138 Vermont Alley,Clearwater,United States,34615,Yes,R-M-0.2,Robust,Medium,3,0.2,2.985,1.4925,0.1791,8.955
TBU-65158-068,28-02-2022,60357-65386-RD,Hetti Measures,3287 Corry Plaza,Whittier,United States,90605,No,E-D-1,Excelsa,Dark,2,1,12.15,1.215,1.3365,24.3
TEH-08414-216,01-10-2021,35099-13971-JI,Gay Eilhersen,60707 Hallows Point,Fresno,United States,93773,No,E-M-2.5,Excelsa,Medium,2,2.5,31.625,1.265,3.47875,63.25
MAY-77231-536,02-09-2020,01304-59807-OB,Nico Hubert,027 Village Avenue,New York City,United States,10155,Yes,A-M-0.2,Arabica,Medium,2,0.2,3.375,1.6875,0.30375,6.75
ATY-28980-884,31-07-2020,50705-17295-NK,Cristina Aleixo,9 Lindbergh Center,Colorado Springs,United States,80935,No,A-L-0.2,Arabica,Light,6,0.2,3.885,1.9425,0.34965,23.31
SWP-88281-918,10-01-2022,77657-61366-FY,Derrek Allpress,66 Lakeland Trail,Long Beach,United States,90831,No,L-L-2.5,Liberica,Light,4,2.5,36.455,1.4582,4.73915,145.82
VCE-56531-986,09-03-2021,57192-13428-PL,Rikki Tomkowicz,76 Larry Junction,Lusk,Ireland,K45,Yes,R-M-0.5,Robust,Medium,5,0.5,5.97,1.194,0.3582,29.85
FVV-75700-005,20-11-2020,24891-77957-LU,Rochette Huscroft,6111 Bobwhite Way,Reno,United States,89510,Yes,E-D-0.5,Excelsa,Dark,3,0.5,7.29,1.458,0.8019,21.87
CFZ-53492-600,14-03-2022,64896-18468-BT,Selle Scurrer,99 Mariners Cove Trail,Upton,United Kingdom,DN21,No,L-M-0.2,Liberica,Medium,1,0.2,4.365,2.1825,0.56745,4.365
LDK-71031-121,10-01-2019,84761-40784-SV,Andie Rudram,5600 Bultman Court,Las Vegas,United States,89155,No,L-L-2.5,Liberica,Light,1,2.5,36.455,1.4582,4.73915,36.455
EBA-82404-343,26-01-2021,20236-42322-CM,Leta Clarricoates,12504 Westport Hill,Wilmington,United States,19805,Yes,L-D-0.2,Liberica,Dark,4,0.2,3.885,1.9425,0.50505,15.54
USA-42811-560,26-04-2021,49671-11547-WG,Jacquelyn Maha,604 Hintze Place,Reno,United States,89550,No,E-L-0.2,Excelsa,Light,2,0.2,4.455,2.2275,0.49005,8.91
SNL-83703-516,04-01-2022,57976-33535-WK,Glory Clemon,5 Pleasure Point,Tuscaloosa,United States,35487,Yes,L-M-2.5,Liberica,Medium,3,2.5,33.465,1.3386,4.35045,100.395
SUZ-83036-175,20-08-2019,55915-19477-MK,Alica Kift,4214 Amoth Avenue,Garden Grove,United States,92645,No,R-D-0.2,Robust,Dark,5,0.2,2.685,1.3425,0.1611,13.425
RGM-01187-513,15-07-2022,28121-11641-UA,Babb Pollins,76 Ilene Way,Shawnee Mission,United States,66225,No,E-D-0.2,Excelsa,Dark,6,0.2,3.645,1.8225,0.40095,21.87
CZG-01299-952,12-02-2019,09540-70637-EV,Jarret Toye,89789 Sachtjen Hill,Ballivor,Ireland,D17,Yes,L-D-1,Liberica,Dark,2,1,12.95,1.295,1.6835,25.9
KLD-88731-484,08-09-2021,17775-77072-PP,Carlie Linskill,05296 Debra Alley,Cincinnati,United States,45228,No,A-M-1,Arabica,Medium,5,1,11.25,1.125,1.0125,56.25
BQK-38412-229,13-12-2019,90392-73338-BC,Natal Vigrass,1375 Parkside Junction,Whitwell,United Kingdom,DL10,No,R-L-0.2,Robust,Light,3,0.2,3.585,1.7925,0.2151,10.755
LIN-88046-551,23-03-2022,10725-45724-CO,Kandace Cragell,772 Buhler Point,Dungarvan,Ireland,T56,No,R-L-0.5,Robust,Light,4,0.5,7.17,1.434,0.4302,28.68
PMV-54491-220,11-04-2019,87242-18006-IR,Lyon Ibert,623 Paget Crossing,Sunnyvale,United States,94089,No,L-M-0.2,Liberica,Medium,2,0.2,4.365,2.1825,0.56745,8.73
SKA-73676-005,29-10-2020,36572-91896-PP,Reese Lidgey,22 Northwestern Alley,Memphis,United States,38188,No,L-M-1,Liberica,Medium,4,1,14.55,1.455,1.8915,58.2
TKH-62197-239,30-07-2020,25181-97933-UX,Tersina Castagne,403 Mifflin Pass,Orlando,United States,32868,No,A-D-0.5,Arabica,Dark,3,0.5,5.97,1.194,0.5373,17.91
YXF-57218-272,15-03-2019,55374-03175-IA,Samuele Klaaassen,52 2nd Road,Detroit,United States,48232,Yes,R-M-0.2,Robust,Medium,6,0.2,2.985,1.4925,0.1791,17.91
PKJ-30083-501,27-12-2021,76948-43532-JS,Jordana Halden,70 Oriole Lane,Clones,Ireland,H23,No,E-D-0.5,Excelsa,Dark,2,0.5,7.29,1.458,0.8019,14.58
WTT-91832-645,03-10-2019,24344-88599-PP,Hussein Olliff,251 Shoshone Terrace,Stradbally,Ireland,Y34,No,A-M-1,Arabica,Medium,3,1,11.25,1.125,1.0125,33.75
TRZ-94735-865,05-02-2019,54462-58311-YF,Teddi Quadri,35 Meadow Vale Circle,Ballina,Ireland,F26,Yes,L-M-0.5,Liberica,Medium,4,0.5,8.73,1.746,1.1349,34.92
UDB-09651-780,31-08-2020,90767-92589-LV,Felita Eshmade,08 Shopko Park,Richmond,United States,23203,No,E-D-0.5,Excelsa,Dark,2,0.5,7.29,1.458,0.8019,14.58
EHJ-82097-549,13-01-2021,27517-43747-YD,Melodie OIlier,146 Waxwing Point,Glasnevin,Ireland,D11,Yes,R-D-0.2,Robust,Dark,2,0.2,2.685,1.3425,0.1611,5.37
ZFR-79447-696,22-03-2021,77828-66867-KH,Hazel Iacopini,7594 Hollow Ridge Road,Fort Worth,United States,76178,Yes,R-M-0.5,Robust,Medium,1,0.5,5.97,1.194,0.3582,5.97
NUU-03893-975,17-01-2020,41054-59693-XE,Vinny Shoebotham,93569 Hintze Way,Brooklyn,United States,11254,No,L-L-0.5,Liberica,Light,2,0.5,9.51,1.902,1.2363,19.02
GVG-59542-307,02-07-2019,26314-66792-VP,Bran Sterke,0066 Hanover Avenue,Fort Worth,United States,76198,Yes,E-M-1,Excelsa,Medium,2,1,13.75,1.375,1.5125,27.5
YLY-35287-172,23-05-2022,69410-04668-MA,Simone Capon,0616 Utah Parkway,Phoenix,United States,85053,No,A-D-0.5,Arabica,Dark,5,0.5,5.97,1.194,0.5373,29.85
KHZ-26264-253,20-07-2021,24972-55878-KX,Foster Constance,2236 Mitchell Trail,Dallas,United States,75287,No,L-L-0.2,Liberica,Light,6,0.2,4.755,2.3775,0.61815,28.53
UEA-72681-629,12-03-2021,24972-55878-KX,Foster Constance,2236 Mitchell Trail,Dallas,United States,75287,No,A-L-2.5,Arabica,Light,3,2.5,29.785,1.1914,2.68065,89.355
CVE-15042-481,01-01-2022,24972-55878-KX,Foster Constance,2236 Mitchell Trail,Dallas,United States,75287,No,R-L-1,Robust,Light,2,1,11.95,1.195,0.717,23.9
AAQ-13644-699,03-06-2022,46296-42617-OQ,Fernando Sulman,45 Village Terrace,Asheville,United States,28805,Yes,R-D-1,Robust,Dark,4,1,8.95,0.895,0.537,35.8
LWL-68108-794,26-05-2020,44494-89923-UW,Dorotea Hollyman,46861 Esker Avenue,Billings,United States,59112,Yes,A-D-0.5,Arabica,Dark,3,0.5,5.97,1.194,0.5373,17.91
JQT-14347-517,26-07-2019,11621-09964-ID,Lorelei Nardoni,77724 Roxbury Road,Saint Louis,United States,63126,No,R-D-1,Robust,Dark,1,1,8.95,0.895,0.537,8.95
BMM-86471-923,22-10-2020,76319-80715-II,Dallas Yarham,689 8th Hill,Independence,United States,64054,Yes,L-D-2.5,Liberica,Dark,1,2.5,29.785,1.1914,3.87205,29.785
IXU-67272-326,24-12-2020,91654-79216-IC,Arlana Ferrea,5299 Springs Park,Greensboro,United States,27404,No,E-L-0.5,Excelsa,Light,5,0.5,8.91,1.782,0.9801,44.55
ITE-28312-615,06-09-2019,56450-21890-HK,Chuck Kendrick,74028 Hansons Crossing,Monroe,United States,71213,Yes,E-L-1,Excelsa,Light,6,1,14.85,1.485,1.6335,89.1
ZHQ-30471-635,08-04-2019,40600-58915-WZ,Sharona Danilchik,273 Nelson Parkway,Halton,United Kingdom,LS9,No,L-M-0.5,Liberica,Medium,5,0.5,8.73,1.746,1.1349,43.65
LTP-31133-134,26-01-2022,66527-94478-PB,Sarajane Potter,5 Hermina Drive,Fort Worth,United States,76129,No,A-L-0.5,Arabica,Light,3,0.5,7.77,1.554,0.6993,23.31
ZVQ-26122-859,28-11-2019,77154-45038-IH,Bobby Folomkin,2676 Alpine Lane,Fargo,United States,58122,Yes,A-L-2.5,Arabica,Light,6,2.5,29.785,1.1914,2.68065,178.71
MIU-01481-194,21-07-2019,08439-55669-AI,Rafferty Pursglove,4 Buena Vista Circle,Garland,United States,75044,Yes,R-M-1,Robust,Medium,6,1,9.95,0.995,0.597,59.7
MIU-01481-194,21-07-2019,08439-55669-AI,Rafferty Pursglove,4 Buena Vista Circle,Garland,United States,75044,Yes,A-L-0.5,Arabica,Light,2,0.5,7.77,1.554,0.6993,15.54
EJA-79176-833,22-03-2020,91509-62250-GN,Dalia Eburah,23 Summerview Place,Birmingham,United Kingdom,B12,No,R-M-2.5,Robust,Medium,6,2.5,22.885,0.9154,1.3731,137.31
AHQ-40440-522,18-09-2020,83833-46106-ZC,Martie Brimilcombe,2260 Kinsman Junction,Springfield,United States,22156,No,A-D-1,Arabica,Dark,1,1,9.95,0.995,0.8955,9.95
TID-21626-411,03-01-2019,19383-33606-PW,Suzanna Bollam,5 Buhler Center,Littleton,United States,80126,No,R-L-0.5,Robust,Light,3,0.5,7.17,1.434,0.4302,21.51
RSR-96390-187,29-09-2021,67052-76184-CB,Mellisa Mebes,803 Crest Line Parkway,Baltimore,United States,21275,No,E-M-1,Excelsa,Medium,6,1,13.75,1.375,1.5125,82.5
BZE-96093-118,19-10-2021,43452-18035-DH,Alva Filipczak,4847 Vera Crossing,Moycullen,Ireland,A41,No,L-M-0.2,Liberica,Medium,2,0.2,4.365,2.1825,0.56745,8.73
LOU-41819-242,14-07-2022,88060-50676-MV,Dorette Hinemoor,121 Union Point,Fort Lauderdale,United States,33345,Yes,R-M-1,Robust,Medium,2,1,9.95,0.995,0.597,19.9
FND-99527-640,19-07-2021,89574-96203-EP,Rhetta Elnaugh,48 Randy Street,San Diego,United States,92191,Yes,E-L-0.5,Excelsa,Light,2,0.5,8.91,1.782,0.9801,17.82
ASG-27179-958,10-12-2021,12607-75113-UV,Jule Deehan,11217 Maywood Terrace,Dallas,United States,75216,No,A-M-0.5,Arabica,Medium,3,0.5,6.75,1.35,0.6075,20.25
YKX-23510-272,17-03-2019,56991-05510-PR,Janella Eden,613 Merrick Way,Joliet,United States,60435,No,A-L-2.5,Arabica,Light,2,2.5,29.785,1.1914,2.68065,59.57
ZUR-55774-294,03-06-2020,33269-10023-CO,Ugo Southerden,63 Holmberg Avenue,Clearwater,United States,34620,Yes,L-D-1,Liberica,Dark,6,1,12.95,1.295,1.6835,77.7
FUO-99821-974,22-02-2020,31245-81098-PJ,Verne Dunkerley,5770 Crest Line Place,Minneapolis,United States,55441,No,E-M-1,Excelsa,Medium,3,1,13.75,1.375,1.5125,41.25
YVH-19865-819,09-11-2019,08946-56610-IH,Lacee Burtenshaw,8 Prentice Way,Lawrenceville,United States,30045,No,L-L-2.5,Liberica,Light,4,2.5,36.455,1.4582,4.73915,145.82
NNF-47422-501,07-03-2020,20260-32948-EB,Adorne Gregoratti,27208 Maple Avenue,Malahide,Ireland,K36,No,E-L-0.2,Excelsa,Light,6,0.2,4.455,2.2275,0.49005,26.73
RJI-71409-490,26-04-2021,31613-41626-KX,Chris Croster,9 Brickson Park Street,Tampa,United States,33673,Yes,L-M-0.5,Liberica,Medium,5,0.5,8.73,1.746,1.1349,43.65
UZL-46108-213,11-11-2021,75961-20170-RD,Graeme Whitehead,39 Pawling Place,Nashville,United States,37240,No,L-L-1,Liberica,Light,2,1,15.85,1.585,2.0605,31.7
AOX-44467-109,15-06-2021,72524-06410-KD,Haslett Jodrelle,9 Macpherson Avenue,Miami,United States,33175,No,A-D-2.5,Arabica,Dark,1,2.5,22.885,0.9154,2.05965,22.885
FSA-98650-921,28-02-2020,01841-48191-NL,Cam Jewster,24010 Sunnyside Drive,Dayton,United States,45426,Yes,L-L-0.5,Liberica,Light,2,0.5,9.51,1.902,1.2363,19.02
TZD-67261-174,27-02-2020,01841-48191-NL,Cam Jewster,24010 Sunnyside Drive,Dayton,United States,45426,Yes,E-D-2.5,Excelsa,Dark,1,2.5,27.945,1.1178,3.07395,27.945
TBU-64277-625,19-04-2021,98918-34330-GY,Beryl Osborn,71 Donald Trail,Chicago,United States,60686,Yes,E-M-1,Excelsa,Medium,6,1,13.75,1.375,1.5125,82.5
TYP-85767-944,29-07-2022,51497-50894-WU,Kaela Nottram,5 Moulton Court,Arklow,Ireland,Y14,Yes,R-M-2.5,Robust,Medium,2,2.5,22.885,0.9154,1.3731,45.77
GTT-73214-334,20-01-2019,98636-90072-YE,Nobe Buney,7 Anzinger Parkway,Richmond,United States,94807,No,A-L-1,Arabica,Light,6,1,12.95,1.295,1.1655,77.7
WAI-89905-069,21-02-2022,47011-57815-HJ,Silvan McShea,017 Loeprich Trail,Olympia,United States,98506,No,A-L-0.5,Arabica,Light,3,0.5,7.77,1.554,0.6993,23.31
OJL-96844-459,03-05-2020,61253-98356-VD,Karylin Huddart,831 Meadow Valley Way,Arlington,United States,76011,Yes,L-L-0.2,Liberica,Light,5,0.2,4.755,2.3775,0.61815,23.775
VGI-33205-360,21-03-2019,96762-10814-DA,Jereme Gippes,47392 Spenser Trail,Twyford,United Kingdom,LE14,Yes,L-M-0.5,Liberica,Medium,6,0.5,8.73,1.746,1.1349,52.38
PCA-14081-576,13-06-2019,63112-10870-LC,Lukas Whittlesee,720 Victoria Parkway,Roanoke,United States,24009,No,R-L-0.2,Robust,Light,5,0.2,3.585,1.7925,0.2151,17.925
SCS-67069-962,05-06-2020,21403-49423-PD,Gregorius Trengrove,0862 Farwell Avenue,New Hyde Park,United States,11044,No,A-L-2.5,Arabica,Light,5,2.5,29.785,1.1914,2.68065,148.925
BDM-03174-485,16-03-2019,29581-13303-VB,Wright Caldero,5933 Graceland Way,Anaheim,United States,92825,No,R-L-0.5,Robust,Light,4,0.5,7.17,1.434,0.4302,28.68
UJV-32333-364,03-12-2021,86110-83695-YS,Merell Zanazzi,4 Memorial Place,Lexington,United States,40596,No,L-L-0.5,Liberica,Light,1,0.5,9.51,1.902,1.2363,9.51
FLI-11493-954,09-07-2022,80454-42225-FT,Jed Kennicott,2 Holy Cross Pass,Tampa,United States,33673,No,A-L-0.5,Arabica,Light,4,0.5,7.77,1.554,0.6993,31.08
IWL-13117-537,29-04-2020,29129-60664-KO,Guenevere Ruggen,67 Mendota Hill,San Jose,United States,95138,Yes,R-D-0.2,Robust,Dark,3,0.2,2.685,1.3425,0.1611,8.055
OAM-76916-748,27-01-2022,63025-62939-AN,Gonzales Cicculi,63861 Bunting Road,Washington,United States,20470,Yes,E-D-1,Excelsa,Dark,3,1,12.15,1.215,1.3365,36.45
UMB-11223-710,13-02-2021,49012-12987-QT,Man Fright,27242 Fordem Crossing,Daingean,Ireland,E91,No,R-D-0.2,Robust,Dark,6,0.2,2.685,1.3425,0.1611,16.11
LXR-09892-726,13-07-2020,50924-94200-SQ,Boyce Tarte,084 Reindahl Park,Olympia,United States,98506,Yes,R-D-2.5,Robust,Dark,2,2.5,20.585,0.8234,1.2351,41.17
QXX-89943-393,12-03-2020,15673-18812-IU,Caddric Krzysztofiak,6 Dayton Alley,Mesquite,United States,75185,No,R-D-0.2,Robust,Dark,4,0.2,2.685,1.3425,0.1611,10.74
WVS-57822-366,04-05-2020,52151-75971-YY,Darn Penquet,19199 Mariners Cove Avenue,Sacramento,United States,94207,No,E-M-2.5,Excelsa,Medium,4,2.5,31.625,1.265,3.47875,126.5
CLJ-23403-689,03-04-2021,19413-02045-CG,Jammie Cloke,844 Lawn Drive,Newton,United Kingdom,NG34,No,R-L-1,Robust,Light,2,1,11.95,1.195,0.717,23.9
XNU-83276-288,01-06-2022,98185-92775-KT,Chester Clowton,15196 Pleasure Court,Monticello,United States,55590,No,R-M-0.5,Robust,Medium,1,0.5,5.97,1.194,0.3582,5.97
YOG-94666-679,14-02-2021,86991-53901-AT,Kathleen Diable,81 Arapahoe Circle,Kinloch,United Kingdom,PH43,Yes,L-D-0.2,Liberica,Dark,2,0.2,3.885,1.9425,0.50505,7.77
KHG-33953-115,13-12-2021,78226-97287-JI,Koren Ferretti,372 Northland Street,Balrothery,Ireland,K32,No,L-D-0.5,Liberica,Dark,3,0.5,7.77,1.554,1.0101,23.31
HBH-64794-080,08-02-2021,40560-18556-YE,Chaddie Bennie,935 Lawn Circle,El Paso,United States,79934,Yes,R-D-0.2,Robust,Dark,3,0.2,2.685,1.3425,0.1611,8.055
CNJ-56058-223,11-08-2020,40780-22081-LX,Alberta Balsdone,3 Kings Plaza,Largo,United States,34643,No,L-L-0.5,Liberica,Light,3,0.5,9.51,1.902,1.2363,28.53
KHO-27106-786,10-10-2020,01603-43789-TN,Brice Romera,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,A-M-1,Arabica,Medium,6,1,11.25,1.125,1.0125,67.5
KHO-27106-786,10-10-2020,01603-43789-TN,Brice Romera,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,L-D-2.5,Liberica,Dark,6,2.5,29.785,1.1914,3.87205,178.71
YAC-50329-982,08-12-2020,75419-92838-TI,Conchita Bryde,74 Crowley Plaza,Oklahoma City,United States,73179,Yes,E-M-2.5,Excelsa,Medium,1,2.5,31.625,1.265,3.47875,31.625
VVL-95291-039,18-04-2019,96516-97464-MF,Silvanus Enefer,52 Carey Plaza,Washington,United States,20051,No,E-L-0.2,Excelsa,Light,2,0.2,4.455,2.2275,0.49005,8.91
VUT-20974-364,04-01-2021,90285-56295-PO,Lenci Haggerstone,52441 Evergreen Lane,Atlanta,United States,30351,No,R-M-0.5,Robust,Medium,6,0.5,5.97,1.194,0.3582,35.82
SFC-34054-213,10-03-2019,08100-71102-HQ,Marvin Gundry,4 Harper Avenue,Castlebridge,Ireland,R14,No,L-L-0.5,Liberica,Light,4,0.5,9.51,1.902,1.2363,38.04
UDS-04807-593,29-11-2019,84074-28110-OV,Bayard Wellan,7203 Main Crossing,Buffalo,United States,14276,No,L-D-0.5,Liberica,Dark,2,0.5,7.77,1.554,1.0101,15.54
MHD-95615-696,07-02-2020,27930-59250-JT,Allis Wilmore,94 Moulton Street,Houston,United States,77260,No,R-L-2.5,Robust,Light,5,2.5,27.485,1.0994,1.6491,137.425
FWE-98471-488,19-07-2022,27930-59250-JT,Allis Wilmore,94 Moulton Street,Houston,United States,77260,No,L-L-1,Liberica,Light,5,1,15.85,1.585,2.0605,79.25
UFZ-24348-219,07-09-2019,27930-59250-JT,Allis Wilmore,94 Moulton Street,Houston,United States,77260,No,L-M-2.5,Liberica,Medium,3,2.5,33.465,1.3386,4.35045,100.395
RAU-17060-674,26-06-2020,12747-63766-EU,Caddric Atcheson,1 Hovde Pass,Washington,United States,20470,Yes,L-L-0.2,Liberica,Light,1,0.2,4.755,2.3775,0.61815,4.755
AOL-13866-711,14-02-2019,83490-88357-LJ,Eustace Stenton,8472 Graedel Circle,Austin,United States,78764,Yes,E-M-1,Excelsa,Medium,4,1,13.75,1.375,1.5125,55
NOA-79645-377,09-11-2020,53729-30320-XZ,Ericka Tripp,4 4th Pass,Mesa,United States,85205,No,R-D-0.5,Robust,Dark,5,0.5,5.37,1.074,0.3222,26.85
KMS-49214-806,30-04-2019,50384-52703-LA,Lyndsey MacManus,9 Springs Crossing,Savannah,United States,31416,No,E-L-2.5,Excelsa,Light,4,2.5,34.155,1.3662,3.75705,136.62
ABK-08091-531,30-10-2020,53864-36201-FG,Tess Benediktovich,1068 Sutherland Plaza,Albuquerque,United States,87140,Yes,L-L-1,Liberica,Light,3,1,15.85,1.585,2.0605,47.55
GPT-67705-953,12-11-2019,70631-33225-MZ,Correy Bourner,6058 Lunder Junction,Charlotte,United States,28299,Yes,A-M-0.2,Arabica,Medium,5,0.2,3.375,1.6875,0.30375,16.875
MPQ-23421-608,28-03-2021,08023-52962-ET,Kandy Heddan,6234 Heath Court,Pensacola,United States,32575,Yes,E-M-0.5,Excelsa,Medium,5,0.5,8.25,1.65,0.9075,41.25
NLI-63891-565,10-12-2021,41899-00283-VK,Ibby Charters,9435 Troy Circle,Washington,United States,20470,No,E-M-0.2,Excelsa,Medium,5,0.2,4.125,2.0625,0.45375,20.625
HHF-36647-854,05-11-2021,39011-18412-GR,Adora Roubert,27591 Michigan Place,Port Saint Lucie,United States,34985,Yes,A-D-2.5,Arabica,Dark,6,2.5,22.885,0.9154,2.05965,137.31
SBN-16537-046,29-02-2020,60255-12579-PZ,Hillel Mairs,325 Forest Run Crossing,Huntington,United States,25705,No,A-D-0.2,Arabica,Dark,1,0.2,2.985,1.4925,0.26865,2.985
XZD-44484-632,06-08-2021,80541-38332-BP,Helaina Rainforth,132 New Castle Drive,Philadelphia,United States,19172,No,E-M-1,Excelsa,Medium,2,1,13.75,1.375,1.5125,27.5
XZD-44484-632,06-08-2021,80541-38332-BP,Helaina Rainforth,132 New Castle Drive,Philadelphia,United States,19172,No,A-D-0.2,Arabica,Dark,2,0.2,2.985,1.4925,0.26865,5.97
JNA-21450-177,11-02-2022,54798-14109-HC,Odelia Skerme,4 Tony Circle,Oklahoma City,United States,73167,Yes,A-D-1,Arabica,Dark,3,1,9.95,0.995,0.8955,29.85
DZI-35365-596,02-11-2021,54798-14109-HC,Odelia Skerme,4 Tony Circle,Oklahoma City,United States,73167,Yes,E-M-0.2,Excelsa,Medium,2,0.2,4.125,2.0625,0.45375,8.25
